entry_time,exit_time,side,entry,exit,stop_loss,take_profit,pnl_points,bars_held,exit_reason
2025-07-18 00:00:00+00:00,2025-07-18 00:00:00+00:00,short,119188.0,120188.0,120188.0,118622.18,-1000.0,0,stop_loss
2025-07-18 04:00:00+00:00,2025-07-18 08:00:00+00:00,short,120224.5,118984.11,121224.5,118984.11,1240.39,2,take_profit
2025-07-21 10:00:00+00:00,2025-07-21 12:00:00+00:00,short,118692.5,117882.96,119692.5,117882.96,809.54,1,take_profit
2025-07-22 14:00:00+00:00,2025-07-22 14:00:00+00:00,short,118147.5,119147.5,119147.5,117515.03,-1000.0,0,stop_loss
2025-07-23 02:00:00+00:00,2025-07-23 02:00:00+00:00,short,119537.5,118752.9,120537.5,118752.9,784.6,0,take_profit
2025-07-24 04:00:00+00:00,2025-07-24 04:00:00+00:00,short,118463.0,117903.8,119463.0,117903.8,559.2,0,take_profit
2025-07-26 02:00:00+00:00,2025-07-26 10:00:00+00:00,short,117156.0,118156.0,118156.0,117142.56,-1000.0,4,stop_loss
2025-07-29 10:00:00+00:00,2025-07-29 10:00:00+00:00,short,118762.0,118206.59,119762.0,118206.59,555.41,0,take_profit
2025-08-04 04:00:00+00:00,2025-08-04 12:00:00+00:00,short,114532.5,114109.99,115532.5,114109.99,422.51,4,take_profit
2025-08-04 16:00:00+00:00,2025-08-05 02:00:00+00:00,short,114777.0,114518.18,115777.0,114518.18,258.82,5,take_profit
2025-08-06 22:00:00+00:00,2025-08-07 02:00:00+00:00,short,115030.5,114473.46,116030.5,114473.46,557.04,2,take_profit
2025-08-08 02:00:00+00:00,2025-08-08 06:00:00+00:00,short,116851.0,116401.96,117851.0,116401.96,449.04,2,take_profit
2025-08-09 12:00:00+00:00,2025-08-09 14:00:00+00:00,short,117077.0,116656.73,118077.0,116656.73,420.27,1,take_profit
2025-08-10 08:00:00+00:00,2025-08-10 14:00:00+00:00,short,117781.5,118781.5,118781.5,117730.04,-1000.0,3,stop_loss
2025-08-10 18:00:00+00:00,2025-08-11 00:00:00+00:00,short,118501.0,119501.0,119501.0,118368.59,-1000.0,3,stop_loss
2025-08-12 18:00:00+00:00,2025-08-12 20:00:00+00:00,short,119233.5,120233.5,120233.5,118957.74,-1000.0,1,stop_loss
2025-08-13 16:00:00+00:00,2025-08-13 18:00:00+00:00,short,120909.0,121909.0,121909.0,120365.64,-1000.0,1,stop_loss
2025-08-18 20:00:00+00:00,2025-08-19 00:00:00+00:00,short,116284.5,115659.63,117284.5,115659.63,624.87,2,take_profit
2025-08-27 02:00:00+00:00,2025-08-27 06:00:00+00:00,short,111261.5,110738.54,112261.5,110738.54,522.96,2,take_profit
2025-08-27 20:00:00+00:00,2025-08-27 20:00:00+00:00,short,112044.5,111080.9,113044.5,111080.9,963.6,0,take_profit
2025-08-30 18:00:00+00:00,2025-08-31 04:00:00+00:00,short,108733.5,108615.82,109733.5,108615.82,117.68,5,take_profit
2025-09-02 16:00:00+00:00,2025-09-03 06:00:00+00:00,short,110800.5,110526.12,111800.5,110526.12,274.38,7,take_profit
2025-09-03 22:00:00+00:00,2025-09-04 02:00:00+00:00,short,111986.0,111354.58,112986.0,111354.58,631.42,2,take_profit
2025-09-08 18:00:00+00:00,2025-09-09 00:00:00+00:00,short,112180.0,111639.63,113180.0,111639.63,540.37,3,take_profit
2025-09-11 08:00:00+00:00,2025-09-11 12:00:00+00:00,short,114052.0,113601.83,115052.0,113601.83,450.17,2,take_profit
2025-09-11 16:00:00+00:00,2025-09-11 22:00:00+00:00,short,114139.0,115139.0,115139.0,114051.84,-1000.0,3,stop_loss
2025-09-12 04:00:00+00:00,2025-09-12 12:00:00+00:00,short,115145.0,114772.82,116145.0,114772.82,372.18,4,take_profit
