entry_time,exit_time,entry,exit,stop_loss,take_profit,pnl,bars,reason
2024-08-09 01:00:00+00:00,2024-08-09 04:00:00+00:00,61221.5,60712.62762133202,61721.5,60712.62762133202,508.8723786679766,3,take_profit
2024-08-12 17:00:00+00:00,2024-08-12 18:00:00+00:00,59596.0,58784.64136665396,60096.0,58784.64136665396,811.3586333460407,1,take_profit
2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,60566.0,61066.0,61066.0,60196.16064698079,-500.0,0,stop_loss
2024-08-16 04:00:00+00:00,2024-08-16 06:00:00+00:00,57882.5,58382.5,58382.5,57758.780870699244,-500.0,2,stop_loss
2024-08-16 21:00:00+00:00,2024-08-16 23:00:00+00:00,59250.5,58793.7427027804,59750.5,58793.7427027804,456.7572972195994,2,take_profit
2024-08-19 20:00:00+00:00,2024-08-19 23:00:00+00:00,58960.0,59460.0,59460.0,58849.640143306395,-500.0,3,stop_loss
2024-08-22 00:00:00+00:00,2024-08-22 02:00:00+00:00,61143.5,60436.38664622176,61643.5,60436.38664622176,707.1133537782371,2,take_profit
2024-08-24 01:00:00+00:00,2024-08-24 09:00:00+00:00,63968.5,64468.5,64468.5,63971.97929997782,-500.0,8,stop_loss
2024-08-28 11:00:00+00:00,2024-08-28 13:00:00+00:00,59760.0,59410.21775456336,60260.0,59410.21775456336,349.78224543663964,2,take_profit
2024-09-10 00:00:00+00:00,2024-09-10 00:00:00+00:00,57040.0,56628.66967295259,57540.0,56628.66967295259,411.33032704741345,0,take_profit
2024-09-10 21:00:00+00:00,2024-09-11 01:00:00+00:00,57571.5,57183.14539280602,58071.5,57183.14539280602,388.35460719397815,4,take_profit
2024-09-11 21:00:00+00:00,2024-09-12 01:00:00+00:00,57469.0,57969.0,57969.0,57283.92709831276,-500.0,4,stop_loss
2024-09-12 19:00:00+00:00,2024-09-12 21:00:00+00:00,58163.5,57874.58421437502,58663.5,57874.58421437502,288.91578562498034,2,take_profit
2024-09-17 19:00:00+00:00,2024-09-17 19:00:00+00:00,60530.5,59891.68580527588,61030.5,59891.68580527588,638.8141947241165,0,take_profit
2024-09-18 20:00:00+00:00,2024-09-18 20:00:00+00:00,60046.0,59590.83557943682,60546.0,59590.83557943682,455.1644205631819,0,take_profit
2024-09-19 06:00:00+00:00,2024-09-19 10:00:00+00:00,61989.5,62489.5,62489.5,61896.29906682127,-500.0,4,stop_loss
2024-09-19 15:00:00+00:00,2024-09-19 16:00:00+00:00,62940.0,63440.0,63440.0,62625.476567312675,-500.0,1,stop_loss
2024-09-23 05:00:00+00:00,2024-09-23 07:00:00+00:00,63915.0,63473.880145877716,64415.0,63473.880145877716,441.11985412228387,2,take_profit
2024-09-26 18:00:00+00:00,2024-09-26 20:00:00+00:00,65132.5,64656.997017418325,65632.5,64656.997017418325,475.5029825816746,2,take_profit
2024-09-27 16:00:00+00:00,2024-09-27 18:00:00+00:00,66000.0,65608.0471081286,66500.0,65608.0471081286,391.9528918714059,2,take_profit
2024-10-02 17:00:00+00:00,2024-10-02 18:00:00+00:00,61789.0,61089.41065930329,62289.0,61089.41065930329,699.589340696708,1,take_profit
2024-10-04 03:00:00+00:00,2024-10-04 08:00:00+00:00,61044.5,61544.5,61544.5,61019.589083069746,-500.0,5,stop_loss
2024-10-07 16:00:00+00:00,2024-10-07 18:00:00+00:00,63646.0,63165.44690060505,64146.0,63165.44690060505,480.55309939495055,2,take_profit
2024-10-14 18:00:00+00:00,2024-10-14 22:00:00+00:00,65645.5,66145.5,66145.5,65620.54205699122,-500.0,4,stop_loss
2024-10-15 18:00:00+00:00,2024-10-15 18:00:00+00:00,66816.0,67316.0,67316.0,65976.21631790078,-500.0,0,stop_loss
2024-10-16 01:00:00+00:00,2024-10-16 01:00:00+00:00,66879.5,67379.5,67379.5,66526.70908125298,-500.0,0,stop_loss
2024-10-17 17:00:00+00:00,2024-10-17 18:00:00+00:00,67379.5,66918.77320095111,67879.5,66918.77320095111,460.7267990488908,1,take_profit
2024-10-24 04:00:00+00:00,2024-10-24 08:00:00+00:00,67219.0,67002.71192926733,67719.0,67002.71192926733,216.28807073266944,4,take_profit
2024-10-29 08:00:00+00:00,2024-10-29 11:00:00+00:00,71033.0,71533.0,71533.0,70953.34633525499,-500.0,3,stop_loss
2024-10-29 20:00:00+00:00,2024-10-29 20:00:00+00:00,72560.0,72066.56113211374,73060.0,72066.56113211374,493.4388678862597,0,take_profit
2024-10-30 22:00:00+00:00,2024-10-31 01:00:00+00:00,72408.0,72077.0652702463,72908.0,72077.0652702463,330.9347297537024,3,take_profit
2024-11-03 23:00:00+00:00,2024-11-04 00:00:00+00:00,68866.5,68376.63193360956,69366.5,68376.63193360956,489.8680663904379,1,take_profit
